engine,scenario,accounts,overhead_us,threads,run,tps
LEAP-base,Hotspot_90pct,1000,10,2,1,148461
LEAP-base,Hotspot_90pct,1000,10,2,2,150800
LEAP-base,Hotspot_90pct,1000,10,2,3,149029
LEAP-base,Hotspot_90pct,1000,10,2,4,148634
LEAP-base,Hotspot_90pct,1000,10,2,5,152276
LEAP-base,Hotspot_90pct,1000,10,2,6,147389
LEAP-base,Hotspot_90pct,1000,10,4,0,271447
LEAP-base,Hotspot_90pct,1000,10,4,1,262606
LEAP-base,Hotspot_90pct,1000,10,4,2,264229
LEAP-base,Hotspot_90pct,1000,10,4,3,264935
LEAP-base,Hotspot_90pct,1000,10,4,4,263118
LEAP-base,Hotspot_90pct,1000,10,4,5,260302
LEAP-base,Hotspot_90pct,1000,10,4,6,263547
LEAP-base,Hotspot_90pct,1000,10,8,0,372889
LEAP-base,Hotspot_90pct,1000,10,8,1,351286
LEAP-base,Hotspot_90pct,1000,10,8,2,376994
LEAP-base,Hotspot_90pct,1000,10,8,3,404525
LEAP-base,Hotspot_90pct,1000,10,8,4,367459
LEAP-base,Hotspot_90pct,1000,10,8,5,367351
LEAP-base,Hotspot_90pct,1000,10,8,6,400798
LEAP-base,Hotspot_90pct,1000,10,16,0,361302
LEAP-base,Hotspot_90pct,1000,10,16,1,545227
LEAP-base,Hotspot_90pct,1000,10,16,2,519032
LEAP-base,Hotspot_90pct,1000,10,16,3,521854
LEAP-base,Hotspot_90pct,1000,10,16,4,287869
LEAP-base,Hotspot_90pct,1000,10,16,5,621787
LEAP-base,Hotspot_90pct,1000,10,16,6,361492
LEAP,Hotspot_90pct,1000,10,1,0,79949
LEAP,Hotspot_90pct,1000,10,1,1,79852
LEAP,Hotspot_90pct,1000,10,1,2,79446
LEAP,Hotspot_90pct,1000,10,1,3,79580
LEAP,Hotspot_90pct,1000,10,1,4,79815
LEAP,Hotspot_90pct,1000,10,1,5,79933
LEAP,Hotspot_90pct,1000,10,1,6,80002
LEAP,Hotspot_90pct,1000,10,2,0,149246
LEAP,Hotspot_90pct,1000,10,2,1,150091
LEAP,Hotspot_90pct,1000,10,2,2,151174
LEAP,Hotspot_90pct,1000,10,2,3,148232
LEAP,Hotspot_90pct,1000,10,2,4,149649
LEAP,Hotspot_90pct,1000,10,2,5,151109
LEAP,Hotspot_90pct,1000,10,2,6,151111
LEAP,Hotspot_90pct,1000,10,4,0,272894
LEAP,Hotspot_90pct,1000,10,4,1,265443
LEAP,Hotspot_90pct,1000,10,4,2,268012
LEAP,Hotspot_90pct,1000,10,4,3,267563
LEAP,Hotspot_90pct,1000,10,4,4,273293
LEAP,Hotspot_90pct,1000,10,4,5,267217
LEAP,Hotspot_90pct,1000,10,4,6,261992
LEAP,Hotspot_90pct,1000,10,8,0,425044
LEAP,Hotspot_90pct,1000,10,8,1,374913
LEAP,Hotspot_90pct,1000,10,8,2,395364
LEAP,Hotspot_90pct,1000,10,8,3,393835
LEAP,Hotspot_90pct,1000,10,8,4,375918
LEAP,Hotspot_90pct,1000,10,8,5,411802
LEAP,Hotspot_90pct,1000,10,8,6,397418
LEAP,Hotspot_90pct,1000,10,16,0,503012
LEAP,Hotspot_90pct,1000,10,16,1,427453
LEAP,Hotspot_90pct,1000,10,16,2,287628
LEAP,Hotspot_90pct,1000,10,16,3,669889
LEAP,Hotspot_90pct,1000,10,16,4,332720
LEAP,Hotspot_90pct,1000,10,16,5,313745
LEAP,Hotspot_90pct,1000,10,16,6,612871
Serial,Uniform,1000,50,1,0,23325
Serial,Uniform,1000,50,1,1,23295
Serial,Uniform,1000,50,1,2,23326
Serial,Uniform,1000,50,1,3,23284
Serial,Uniform,1000,50,1,4,23326
Serial,Uniform,1000,50,1,5,23297
Serial,Uniform,1000,50,1,6,23316
LEAP-base,Uniform,1000,50,1,0,20918
LEAP-base,Uniform,1000,50,1,1,20279
LEAP-base,Uniform,1000,50,1,2,20284
LEAP-base,Uniform,1000,50,1,3,20286
LEAP-base,Uniform,1000,50,1,4,20309
LEAP-base,Uniform,1000,50,1,5,20274
LEAP-base,Uniform,1000,50,1,6,21734
LEAP-base,Uniform,1000,50,2,0,39802
LEAP-base,Uniform,1000,50,2,1,39854
LEAP-base,Uniform,1000,50,2,2,39805
LEAP-base,Uniform,1000,50,2,3,39795
LEAP-base,Uniform,1000,50,2,4,41091
LEAP-base,Uniform,1000,50,2,5,39773
LEAP-base,Uniform,1000,50,2,6,39760
LEAP-base,Uniform,1000,50,4,0,80212
LEAP-base,Uniform,1000,50,4,1,79978
LEAP-base,Uniform,1000,50,4,2,80062
LEAP-base,Uniform,1000,50,4,3,77947
LEAP-base,Uniform,1000,50,4,4,79920
LEAP-base,Uniform,1000,50,4,5,78809
LEAP-base,Uniform,1000,50,4,6,80802
LEAP-base,Uniform,1000,50,8,0,139797
LEAP-base,Uniform,1000,50,8,1,146602
LEAP-base,Uniform,1000,50,8,2,139449
LEAP-base,Uniform,1000,50,8,3,142468
LEAP-base,Uniform,1000,50,8,4,137455
LEAP-base,Uniform,1000,50,8,5,135172
LEAP-base,Uniform,1000,50,8,6,139915
LEAP-base,Uniform,1000,50,16,0,241425
LEAP-base,Uniform,1000,50,16,1,224700
LEAP-base,Uniform,1000,50,16,2,237495
LEAP-base,Uniform,1000,50,16,3,201948
LEAP-base,Uniform,1000,50,16,4,233184
LEAP-base,Uniform,1000,50,16,5,191835
LEAP-base,Uniform,1000,50,16,6,210480
LEAP,Uniform,1000,50,1,0,20284
LEAP,Uniform,1000,50,1,1,21717
LEAP,Uniform,1000,50,1,2,20662
LEAP,Uniform,1000,50,1,3,21689
LEAP,Uniform,1000,50,1,4,21723
LEAP,Uniform,1000,50,1,5,21718
LEAP,Uniform,1000,50,1,6,21689
LEAP,Uniform,1000,50,2,0,40139
LEAP,Uniform,1000,50,2,1,39772
LEAP,Uniform,1000,50,2,2,41126
LEAP,Uniform,1000,50,2,3,39809
LEAP,Uniform,1000,50,2,4,39841
LEAP,Uniform,1000,50,2,5,39895
LEAP,Uniform,1000,50,2,6,41187
LEAP,Uniform,1000,50,4,0,80220
LEAP,Uniform,1000,50,4,1,81006
LEAP,Uniform,1000,50,4,2,84319
LEAP,Uniform,1000,50,4,3,79540
LEAP,Uniform,1000,50,4,4,79284
LEAP,Uniform,1000,50,4,5,76632
LEAP,Uniform,1000,50,4,6,79954
LEAP,Uniform,1000,50,8,0,138836
LEAP,Uniform,1000,50,8,1,142754
LEAP,Uniform,1000,50,8,2,145152
LEAP,Uniform,1000,50,8,3,132700
LEAP,Uniform,1000,50,8,4,133413
LEAP,Uniform,1000,50,8,5,141252
LEAP,Uniform,1000,50,8,6,149018
LEAP,Uniform,1000,50,16,0,196616
LEAP,Uniform,1000,50,16,1,199503
LEAP,Uniform,1000,50,16,2,201063
LEAP,Uniform,1000,50,16,3,234048
LEAP,Uniform,1000,50,16,4,204964
LEAP,Uniform,1000,50,16,5,237146
LEAP,Uniform,1000,50,16,6,235621
Serial,Hotspot_90pct,1000,50,1,0,23350
Serial,Hotspot_90pct,1000,50,1,1,23351
Serial,Hotspot_90pct,1000,50,1,2,23326
Serial,Hotspot_90pct,1000,50,1,3,23338
Serial,Hotspot_90pct,1000,50,1,4,23312
Serial,Hotspot_90pct,1000,50,1,5,23292
Serial,Hotspot_90pct,1000,50,1,6,23340
LEAP-base,Hotspot_90pct,1000,50,1,0,21591
LEAP-base,Hotspot_90pct,1000,50,1,1,21423
LEAP-base,Hotspot_90pct,1000,50,1,2,21408
LEAP-base,Hotspot_90pct,1000,50,1,3,21523
LEAP-base,Hotspot_90pct,1000,50,1,4,21012
LEAP-base,Hotspot_90pct,1000,50,1,5,21239
LEAP-base,Hotspot_90pct,1000,50,1,6,21399
LEAP-base,Hotspot_90pct,1000,50,2,0,40355
LEAP-base,Hotspot_90pct,1000,50,2,1,40488
LEAP-base,Hotspot_90pct,1000,50,2,2,42425
LEAP-base,Hotspot_90pct,1000,50,2,3,40835
LEAP-base,Hotspot_90pct,1000,50,2,4,41029
LEAP-base,Hotspot_90pct,1000,50,2,5,41293
LEAP-base,Hotspot_90pct,1000,50,2,6,39836
LEAP-base,Hotspot_90pct,1000,50,4,0,80746
LEAP-base,Hotspot_90pct,1000,50,4,1,78894
LEAP-base,Hotspot_90pct,1000,50,4,2,84360
LEAP-base,Hotspot_90pct,1000,50,4,3,79615
LEAP-base,Hotspot_90pct,1000,50,4,4,79631
LEAP-base,Hotspot_90pct,1000,50,4,5,81136
LEAP-base,Hotspot_90pct,1000,50,4,6,79112
LEAP-base,Hotspot_90pct,1000,50,8,0,147560
LEAP-base,Hotspot_90pct,1000,50,8,1,138771
LEAP-base,Hotspot_90pct,1000,50,8,2,148794
LEAP-base,Hotspot_90pct,1000,50,8,3,136605
LEAP-base,Hotspot_90pct,1000,50,8,4,145568
LEAP-base,Hotspot_90pct,1000,50,8,5,139765
LEAP-base,Hotspot_90pct,1000,50,8,6,139818
LEAP-base,Hotspot_90pct,1000,50,16,0,236137
LEAP-base,Hotspot_90pct,1000,50,16,1,199225
LEAP-base,Hotspot_90pct,1000,50,16,2,204762
LEAP-base,Hotspot_90pct,1000,50,16,3,194657
LEAP-base,Hotspot_90pct,1000,50,16,4,192171
LEAP-base,Hotspot_90pct,1000,50,16,5,171412
LEAP-base,Hotspot_90pct,1000,50,16,6,194193
LEAP,Hotspot_90pct,1000,50,1,0,21253
LEAP,Hotspot_90pct,1000,50,1,1,20225
LEAP,Hotspot_90pct,1000,50,1,2,20168
LEAP,Hotspot_90pct,1000,50,1,3,20163
LEAP,Hotspot_90pct,1000,50,1,4,20238
LEAP,Hotspot_90pct,1000,50,1,5,21459
LEAP,Hotspot_90pct,1000,50,1,6,21567
LEAP,Hotspot_90pct,1000,50,2,0,40929
LEAP,Hotspot_90pct,1000,50,2,1,39805
LEAP,Hotspot_90pct,1000,50,2,2,41068
LEAP,Hotspot_90pct,1000,50,2,3,39697
LEAP,Hotspot_90pct,1000,50,2,4,41223
LEAP,Hotspot_90pct,1000,50,2,5,39393
LEAP,Hotspot_90pct,1000,50,2,6,42854
LEAP,Hotspot_90pct,1000,50,4,0,76511
LEAP,Hotspot_90pct,1000,50,4,1,82585
LEAP,Hotspot_90pct,1000,50,4,2,76338
LEAP,Hotspot_90pct,1000,50,4,3,78898
LEAP,Hotspot_90pct,1000,50,4,4,78979
LEAP,Hotspot_90pct,1000,50,4,5,78178
LEAP,Hotspot_90pct,1000,50,4,6,78888
LEAP,Hotspot_90pct,1000,50,8,0,131968
LEAP,Hotspot_90pct,1000,50,8,1,142824
LEAP,Hotspot_90pct,1000,50,8,2,143964
LEAP,Hotspot_90pct,1000,50,8,3,139609
LEAP,Hotspot_90pct,1000,50,8,4,139461
LEAP,Hotspot_90pct,1000,50,8,5,138516
LEAP,Hotspot_90pct,1000,50,8,6,144669
LEAP,Hotspot_90pct,1000,50,16,0,241593
LEAP,Hotspot_90pct,1000,50,16,1,221162
LEAP,Hotspot_90pct,1000,50,16,2,240725
LEAP,Hotspot_90pct,1000,50,16,3,246420
LEAP,Hotspot_90pct,1000,50,16,4,230166
LEAP,Hotspot_90pct,1000,50,16,5,178216
LEAP,Hotspot_90pct,1000,50,16,6,192745
Serial,Uniform,1000,100,1,0,11655
Serial,Uniform,1000,100,1,1,11659
Serial,Uniform,1000,100,1,2,11652
Serial,Uniform,1000,100,1,3,11668
Serial,Uniform,1000,100,1,4,11652
Serial,Uniform,1000,100,1,5,11655
Serial,Uniform,1000,100,1,6,11663
LEAP-base,Uniform,1000,100,1,0,10453
LEAP-base,Uniform,1000,100,1,1,10459
LEAP-base,Uniform,1000,100,1,2,10451
LEAP-base,Uniform,1000,100,1,3,11198
LEAP-base,Uniform,1000,100,1,4,10852
LEAP-base,Uniform,1000,100,1,5,10981
LEAP-base,Uniform,1000,100,1,6,10466
LEAP-base,Uniform,1000,100,2,0,20735
LEAP-base,Uniform,1000,100,2,1,20757
LEAP-base,Uniform,1000,100,2,2,20790
LEAP-base,Uniform,1000,100,2,3,21320
LEAP-base,Uniform,1000,100,2,4,21102
LEAP-base,Uniform,1000,100,2,5,21579
LEAP-base,Uniform,1000,100,2,6,20776
LEAP-base,Uniform,1000,100,4,0,42398
LEAP-base,Uniform,1000,100,4,1,42317
LEAP-base,Uniform,1000,100,4,2,41430
LEAP-base,Uniform,1000,100,4,3,41914
LEAP-base,Uniform,1000,100,4,4,41240
LEAP-base,Uniform,1000,100,4,5,41572
LEAP-base,Uniform,1000,100,4,6,41914
LEAP-base,Uniform,1000,100,8,0,76642
LEAP-base,Uniform,1000,100,8,1,76595
LEAP-base,Uniform,1000,100,8,2,76619
LEAP-base,Uniform,1000,100,8,3,77382
LEAP-base,Uniform,1000,100,8,4,76960
LEAP-base,Uniform,1000,100,8,5,78562
LEAP-base,Uniform,1000,100,8,6,74200
LEAP-base,Uniform,1000,100,16,0,112548
LEAP-base,Uniform,1000,100,16,1,129804
LEAP-base,Uniform,1000,100,16,2,106164
LEAP-base,Uniform,1000,100,16,3,130986
LEAP-base,Uniform,1000,100,16,4,127016
LEAP-base,Uniform,1000,100,16,5,118984
LEAP-base,Uniform,1000,100,16,6,120296
LEAP,Uniform,1000,100,1,0,10466
LEAP,Uniform,1000,100,1,1,10607
LEAP,Uniform,1000,100,1,2,10467
LEAP,Uniform,1000,100,1,3,10635
LEAP,Uniform,1000,100,1,4,10879
LEAP,Uniform,1000,100,1,5,10565
LEAP,Uniform,1000,100,1,6,10815
LEAP,Uniform,1000,100,2,0,21510
LEAP,Uniform,1000,100,2,1,21824
LEAP,Uniform,1000,100,2,2,21380
LEAP,Uniform,1000,100,2,3,20734
LEAP,Uniform,1000,100,2,4,20697
LEAP,Uniform,1000,100,2,5,21559
LEAP,Uniform,1000,100,2,6,22005
LEAP,Uniform,1000,100,4,0,41257
LEAP,Uniform,1000,100,4,1,42391
LEAP,Uniform,1000,100,4,2,41772
LEAP,Uniform,1000,100,4,3,41890
LEAP,Uniform,1000,100,4,4,41041
LEAP,Uniform,1000,100,4,5,42461
LEAP,Uniform,1000,100,4,6,42565
LEAP,Uniform,1000,100,8,0,77098
LEAP,Uniform,1000,100,8,1,77194
LEAP,Uniform,1000,100,8,2,80210
LEAP,Uniform,1000,100,8,3,76520
LEAP,Uniform,1000,100,8,4,76490
LEAP,Uniform,1000,100,8,5,74878
LEAP,Uniform,1000,100,8,6,76335
LEAP,Uniform,1000,100,16,0,132474
LEAP,Uniform,1000,100,16,1,135296
LEAP,Uniform,1000,100,16,2,132304
LEAP,Uniform,1000,100,16,3,132438
LEAP,Uniform,1000,100,16,4,125315
LEAP,Uniform,1000,100,16,5,122640
LEAP,Uniform,1000,100,16,6,116439
Serial,Hotspot_90pct,1000,100,1,0,11650
Serial,Hotspot_90pct,1000,100,1,1,11660
Serial,Hotspot_90pct,1000,100,1,2,11666
Serial,Hotspot_90pct,1000,100,1,3,11668
Serial,Hotspot_90pct,1000,100,1,4,11661
Serial,Hotspot_90pct,1000,100,1,5,11658
Serial,Hotspot_90pct,1000,100,1,6,11666
LEAP-base,Hotspot_90pct,1000,100,1,0,10466
LEAP-base,Hotspot_90pct,1000,100,1,1,10463
LEAP-base,Hotspot_90pct,1000,100,1,2,11081
LEAP-base,Hotspot_90pct,1000,100,1,3,10607
LEAP-base,Hotspot_90pct,1000,100,1,4,10465
LEAP-base,Hotspot_90pct,1000,100,1,5,10462
LEAP-base,Hotspot_90pct,1000,100,1,6,10466
LEAP-base,Hotspot_90pct,1000,100,2,0,20652
LEAP-base,Hotspot_90pct,1000,100,2,1,21591
LEAP-base,Hotspot_90pct,1000,100,2,2,20732
LEAP-base,Hotspot_90pct,1000,100,2,3,20833
LEAP-base,Hotspot_90pct,1000,100,2,4,20716
LEAP-base,Hotspot_90pct,1000,100,2,5,20794
LEAP-base,Hotspot_90pct,1000,100,2,6,21408
LEAP-base,Hotspot_90pct,1000,100,4,0,42846
LEAP-base,Hotspot_90pct,1000,100,4,1,41699
LEAP-base,Hotspot_90pct,1000,100,4,2,42565
LEAP-base,Hotspot_90pct,1000,100,4,3,42283
LEAP-base,Hotspot_90pct,1000,100,4,4,41921
LEAP-base,Hotspot_90pct,1000,100,4,5,41061
LEAP-base,Hotspot_90pct,1000,100,4,6,41049
LEAP-base,Hotspot_90pct,1000,100,8,0,76065
LEAP-base,Hotspot_90pct,1000,100,8,1,75230
LEAP-base,Hotspot_90pct,1000,100,8,2,75371
LEAP-base,Hotspot_90pct,1000,100,8,3,73305
LEAP-base,Hotspot_90pct,1000,100,8,4,78043
LEAP-base,Hotspot_90pct,1000,100,8,5,78802
LEAP-base,Hotspot_90pct,1000,100,8,6,76500
LEAP-base,Hotspot_90pct,1000,100,16,0,120516
LEAP-base,Hotspot_90pct,1000,100,16,1,114504
LEAP-base,Hotspot_90pct,1000,100,16,2,119942
LEAP-base,Hotspot_90pct,1000,100,16,3,127196
LEAP-base,Hotspot_90pct,1000,100,16,4,133485
LEAP-base,Hotspot_90pct,1000,100,16,5,132549
LEAP-base,Hotspot_90pct,1000,100,16,6,132839
LEAP,Hotspot_90pct,1000,100,1,0,10917
LEAP,Hotspot_90pct,1000,100,1,1,10843
LEAP,Hotspot_90pct,1000,100,1,2,10779
LEAP,Hotspot_90pct,1000,100,1,3,11195
LEAP,Hotspot_90pct,1000,100,1,4,10530
LEAP,Hotspot_90pct,1000,100,1,5,10446
LEAP,Hotspot_90pct,1000,100,1,6,10464
LEAP,Hotspot_90pct,1000,100,2,0,20731
LEAP,Hotspot_90pct,1000,100,2,1,20735
LEAP,Hotspot_90pct,1000,100,2,2,21246
LEAP,Hotspot_90pct,1000,100,2,3,20755
LEAP,Hotspot_90pct,1000,100,2,4,20678
LEAP,Hotspot_90pct,1000,100,2,5,20742
LEAP,Hotspot_90pct,1000,100,2,6,21036
LEAP,Hotspot_90pct,1000,100,4,0,42691
LEAP,Hotspot_90pct,1000,100,4,1,41255
LEAP,Hotspot_90pct,1000,100,4,2,42036
LEAP,Hotspot_90pct,1000,100,4,3,41305
LEAP,Hotspot_90pct,1000,100,4,4,42781
LEAP,Hotspot_90pct,1000,100,4,5,41316
LEAP,Hotspot_90pct,1000,100,4,6,41261
LEAP,Hotspot_90pct,1000,100,8,0,78620
LEAP,Hotspot_90pct,1000,100,8,1,75216
LEAP,Hotspot_90pct,1000,100,8,2,77902
LEAP,Hotspot_90pct,1000,100,8,3,78162
LEAP,Hotspot_90pct,1000,100,8,4,81433
LEAP,Hotspot_90pct,1000,100,8,5,79111
LEAP,Hotspot_90pct,1000,100,8,6,80201
LEAP,Hotspot_90pct,1000,100,16,0,125317
LEAP,Hotspot_90pct,1000,100,16,1,108507
LEAP,Hotspot_90pct,1000,100,16,2,109205
LEAP,Hotspot_90pct,1000,100,16,3,119302
LEAP,Hotspot_90pct,1000,100,16,4,120654
LEAP,Hotspot_90pct,1000,100,16,5,128325
LEAP,Hotspot_90pct,1000,100,16,6,132116
LEAP-base,Hotspot_90pct,50,10,1,0,79717
LEAP-base,Hotspot_90pct,50,10,1,1,80604
LEAP-base,Hotspot_90pct,50,10,1,2,79735
LEAP-base,Hotspot_90pct,50,10,1,3,80440
LEAP-base,Hotspot_90pct,50,10,1,4,80667
LEAP-base,Hotspot_90pct,50,10,1,5,80229
LEAP-base,Hotspot_90pct,50,10,1,6,80619
LEAP-base,Hotspot_90pct,50,10,4,0,268315
LEAP-base,Hotspot_90pct,50,10,4,1,263521
LEAP-base,Hotspot_90pct,50,10,4,2,264821
LEAP-base,Hotspot_90pct,50,10,4,3,248169
LEAP-base,Hotspot_90pct,50,10,4,4,243770
LEAP-base,Hotspot_90pct,50,10,4,5,244212
LEAP-base,Hotspot_90pct,50,10,4,6,257614
LEAP-base,Hotspot_90pct,50,10,8,0,386202
LEAP-base,Hotspot_90pct,50,10,8,1,393365
LEAP-base,Hotspot_90pct,50,10,8,2,362867
LEAP-base,Hotspot_90pct,50,10,8,3,381630
LEAP-base,Hotspot_90pct,50,10,8,4,388966
LEAP-base,Hotspot_90pct,50,10,8,5,373847
LEAP-base,Hotspot_90pct,50,10,8,6,368310
LEAP-base,Hotspot_90pct,50,10,16,0,573842
LEAP-base,Hotspot_90pct,50,10,16,1,571194
LEAP-base,Hotspot_90pct,50,10,16,2,281167
LEAP-base,Hotspot_90pct,50,10,16,3,669988
LEAP-base,Hotspot_90pct,50,10,16,4,595862
LEAP-base,Hotspot_90pct,50,10,16,5,295839
LEAP-base,Hotspot_90pct,50,10,16,6,605294
LEAP,Hotspot_90pct,50,10,1,0,80245
LEAP,Hotspot_90pct,50,10,1,1,80779
LEAP,Hotspot_90pct,50,10,1,2,81235
LEAP,Hotspot_90pct,50,10,1,3,79499
LEAP,Hotspot_90pct,50,10,1,4,80487
LEAP,Hotspot_90pct,50,10,1,5,80535
LEAP,Hotspot_90pct,50,10,1,6,80889
LEAP,Hotspot_90pct,50,10,4,0,266349
LEAP,Hotspot_90pct,50,10,4,1,269123
LEAP,Hotspot_90pct,50,10,4,2,264053
LEAP,Hotspot_90pct,50,10,4,3,268040
LEAP,Hotspot_90pct,50,10,4,4,264109
LEAP,Hotspot_90pct,50,10,4,5,267054
LEAP,Hotspot_90pct,50,10,4,6,267944
LEAP,Hotspot_90pct,50,10,8,0,405972
LEAP,Hotspot_90pct,50,10,8,1,405477
LEAP,Hotspot_90pct,50,10,8,2,391718
LEAP,Hotspot_90pct,50,10,8,3,405214
LEAP,Hotspot_90pct,50,10,8,4,379270
LEAP,Hotspot_90pct,50,10,8,5,359773
LEAP,Hotspot_90pct,50,10,8,6,388480
LEAP,Hotspot_90pct,50,10,16,0,600757
LEAP,Hotspot_90pct,50,10,16,1,243693
LEAP,Hotspot_90pct,50,10,16,2,335660
LEAP,Hotspot_90pct,50,10,16,3,313738
LEAP,Hotspot_90pct,50,10,16,4,593969
LEAP,Hotspot_90pct,50,10,16,5,665224
LEAP,Hotspot_90pct,50,10,16,6,321442
LEAP-base,Hotspot_90pct,200,10,1,0,80153
LEAP-base,Hotspot_90pct,200,10,1,1,84477
LEAP-base,Hotspot_90pct,200,10,1,2,82967
LEAP-base,Hotspot_90pct,200,10,1,3,80078
LEAP-base,Hotspot_90pct,200,10,1,4,83375
LEAP-base,Hotspot_90pct,200,10,1,5,80544
LEAP-base,Hotspot_90pct,200,10,1,6,85258
LEAP-base,Hotspot_90pct,200,10,4,0,261658
LEAP-base,Hotspot_90pct,200,10,4,1,265636
LEAP-base,Hotspot_90pct,200,10,4,2,273140
LEAP-base,Hotspot_90pct,200,10,4,3,263548
LEAP-base,Hotspot_90pct,200,10,4,4,264648
LEAP-base,Hotspot_90pct,200,10,4,5,266866
LEAP-base,Hotspot_90pct,200,10,4,6,264555
LEAP-base,Hotspot_90pct,200,10,8,0,368146
LEAP-base,Hotspot_90pct,200,10,8,1,385812
LEAP-base,Hotspot_90pct,200,10,8,2,353786
LEAP-base,Hotspot_90pct,200,10,8,3,361480
LEAP-base,Hotspot_90pct,200,10,8,4,382533
LEAP-base,Hotspot_90pct,200,10,8,5,381507
LEAP-base,Hotspot_90pct,200,10,8,6,400197
LEAP-base,Hotspot_90pct,200,10,16,0,518621
LEAP-base,Hotspot_90pct,200,10,16,1,321274
LEAP-base,Hotspot_90pct,200,10,16,2,425186
LEAP-base,Hotspot_90pct,200,10,16,3,321353
LEAP-base,Hotspot_90pct,200,10,16,4,596561
LEAP-base,Hotspot_90pct,200,10,16,5,630840
LEAP-base,Hotspot_90pct,200,10,16,6,528305
LEAP,Hotspot_90pct,200,10,1,0,79681
LEAP,Hotspot_90pct,200,10,1,1,78036
LEAP,Hotspot_90pct,200,10,1,2,79934
LEAP,Hotspot_90pct,200,10,1,3,79551
LEAP,Hotspot_90pct,200,10,1,4,78520
LEAP,Hotspot_90pct,200,10,1,5,81423
LEAP,Hotspot_90pct,200,10,1,6,81025
LEAP,Hotspot_90pct,200,10,4,0,266693
LEAP,Hotspot_90pct,200,10,4,1,244164
LEAP,Hotspot_90pct,200,10,4,2,252569
LEAP,Hotspot_90pct,200,10,4,3,269023
LEAP,Hotspot_90pct,200,10,4,4,267196
LEAP,Hotspot_90pct,200,10,4,5,265497
LEAP,Hotspot_90pct,200,10,4,6,265620
LEAP,Hotspot_90pct,200,10,8,0,403299
LEAP,Hotspot_90pct,200,10,8,1,378821
LEAP,Hotspot_90pct,200,10,8,2,394813
LEAP,Hotspot_90pct,200,10,8,3,385093
LEAP,Hotspot_90pct,200,10,8,4,395511
LEAP,Hotspot_90pct,200,10,8,5,404621
LEAP,Hotspot_90pct,200,10,8,6,406741
LEAP,Hotspot_90pct,200,10,16,0,597208
LEAP,Hotspot_90pct,200,10,16,1,511132
LEAP,Hotspot_90pct,200,10,16,2,522558
LEAP,Hotspot_90pct,200,10,16,3,621777
LEAP,Hotspot_90pct,200,10,16,4,340406
LEAP,Hotspot_90pct,200,10,16,5,496725
LEAP,Hotspot_90pct,200,10,16,6,577317
LEAP-base,Hotspot_90pct,1000,10,1,0,84529
LEAP-base,Hotspot_90pct,1000,10,1,1,84269
LEAP-base,Hotspot_90pct,1000,10,1,2,80162
LEAP-base,Hotspot_90pct,1000,10,1,3,79593
LEAP-base,Hotspot_90pct,1000,10,1,4,79930
LEAP-base,Hotspot_90pct,1000,10,1,5,79935
LEAP-base,Hotspot_90pct,1000,10,1,6,80073
LEAP-base,Hotspot_90pct,1000,10,4,0,246464
LEAP-base,Hotspot_90pct,1000,10,4,1,261271
LEAP-base,Hotspot_90pct,1000,10,4,2,263275
LEAP-base,Hotspot_90pct,1000,10,4,3,264653
LEAP-base,Hotspot_90pct,1000,10,4,4,271593
LEAP-base,Hotspot_90pct,1000,10,4,5,261469
LEAP-base,Hotspot_90pct,1000,10,4,6,263098
LEAP-base,Hotspot_90pct,1000,10,8,0,385280
LEAP-base,Hotspot_90pct,1000,10,8,1,375545
LEAP-base,Hotspot_90pct,1000,10,8,2,357984
LEAP-base,Hotspot_90pct,1000,10,8,3,377870
LEAP-base,Hotspot_90pct,1000,10,8,4,376581
LEAP-base,Hotspot_90pct,1000,10,8,5,335023
LEAP-base,Hotspot_90pct,1000,10,8,6,389092
LEAP-base,Hotspot_90pct,1000,10,16,0,425834
LEAP-base,Hotspot_90pct,1000,10,16,1,286699
LEAP-base,Hotspot_90pct,1000,10,16,2,604239
LEAP-base,Hotspot_90pct,1000,10,16,3,574550
LEAP-base,Hotspot_90pct,1000,10,16,4,312258
LEAP-base,Hotspot_90pct,1000,10,16,5,320313
LEAP-base,Hotspot_90pct,1000,10,16,6,625912
LEAP,Hotspot_90pct,1000,10,1,0,80563
LEAP,Hotspot_90pct,1000,10,1,1,80471
LEAP,Hotspot_90pct,1000,10,1,2,80466
LEAP,Hotspot_90pct,1000,10,1,3,80271
LEAP,Hotspot_90pct,1000,10,1,4,80041
LEAP,Hotspot_90pct,1000,10,1,5,80549
LEAP,Hotspot_90pct,1000,10,1,6,80803
LEAP,Hotspot_90pct,1000,10,4,0,258599
LEAP,Hotspot_90pct,1000,10,4,1,247649
LEAP,Hotspot_90pct,1000,10,4,2,272630
LEAP,Hotspot_90pct,1000,10,4,3,255764
LEAP,Hotspot_90pct,1000,10,4,4,267583
LEAP,Hotspot_90pct,1000,10,4,5,250015
LEAP,Hotspot_90pct,1000,10,4,6,270249
LEAP,Hotspot_90pct,1000,10,8,0,374265
LEAP,Hotspot_90pct,1000,10,8,1,420948
LEAP,Hotspot_90pct,1000,10,8,2,396772
LEAP,Hotspot_90pct,1000,10,8,3,433024
LEAP,Hotspot_90pct,1000,10,8,4,407313
LEAP,Hotspot_90pct,1000,10,8,5,384526
LEAP,Hotspot_90pct,1000,10,8,6,414316
LEAP,Hotspot_90pct,1000,10,16,0,290584
